anio,plazo,tipo_insolvencia,entidad,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_siniestros,monto_siniestro,monto_pagado,monto_deducible,monto_coaseguros,gastos_ajuste,salvamentos,monto_recuperacion,recuperacion_reaseguro
2023,180,Mora prolongada,Jalisco,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,1,209114,207463,0,35269,0,0,0.0,173080.0
2023,180,Mora prolongada,Jalisco,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,31005,0,0.0,0.0
2023,180,Mora prolongada,Jalisco,No aplica (interno),Mixto,Otras industrias manufactureras,Global,Extranjera,Agentes Persona Fisica,1,162323,161041,0,27377,0,0,0.0,134351.0
2023,180,Mora prolongada,Jalisco,No aplica (interno),Mixto,Otras industrias manufactureras,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,41301,0,0.0,0.0
2023,180,Mora prolongada,Jalisco,No aplica (interno),Mixto,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Nacional,Agentes Persona Fisica,1,825001,825001,0,43421,0,0,0.0,660001.0
2023,180,Mora prolongada,Jalisco,No aplica (interno),Mixto,"Comercio al por mayor de maquinaria y equipo agropecuario, fores",Global,Nacional,Agentes Persona Fisica,2,44418,470974,0,52330,1878,0,0.0,35534.0
2023,180,Mora prolongada,Jalisco,No aplica (interno),Mixto,Intermediacion al por mayor,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,27430,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Otra actividad o servicio relacionada con la agricultura, ganade",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,90768,90768,0,15431,0,0,0.0,75337.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Extraccion de petroleo y gas,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,80370,0,0,0,0,0,0.0,66707.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Mineria de minerales metalicos,Global,Extranjera,Agentes Persona Moral,1,-130516,0,0,0,0,0,0.0,-108025.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Edificacion no residencial (construccion),Global,Nacional,Agentes Persona Moral,1,120318,0,0,0,0,0,0.0,99864.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Construccion de obras para el abastecimiento de agua, petroleo,",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,0,0,0,0,8725,0,39095.0,-31276.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,2,-1074290,0,0,0,93500,0,0.0,-891660.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Elaboracion de azucar, chocolates, dulces y similares",Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,42500,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Preparacion e hilado de fibras textiles y fabricacion de hilos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,2109,19617,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,3500,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Fisica,1,-64857,0,0,0,0,0,0.0,-53832.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Agentes Persona Moral,9,577219,0,0,0,0,0,0.0,479091.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,887172,0,150819,0,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,2,-18962,80436,0,13674,10833,98669,0.0,-15695.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,472,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos farmaceuticos,Global,Extranjera,Agentes Persona Fisica,1,0,0,0,0,67760,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Agentes Persona Moral,1,-390773,0,0,0,0,0,0.0,-324342.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,12,-1449499,274677,0,46695,182000,0,0.0,-1203084.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,1,0,42611,0,7244,0,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Fisica,1,115649,0,0,0,0,0,0.0,95989.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Moral,4,785510,785510,0,196378,33843,0,0.0,628408.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Agentes Persona Moral,1,-16455,0,0,0,0,0,0.0,-13620.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,24710,0,0,0,0,0,0.0,20452.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Moral,2,-557267,0,0,0,0,0,0.0,-462532.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de maquinaria y equipo para la industria metalmecani,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,246622,0,0,0,0,0,0.0,204696.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Agentes Persona Fisica,7,-1178260,301933,0,51329,39671,8543221,0.0,-977956.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,0,39797,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,10,-8062,17388,0,2956,0,0,0.0,-6691.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Comercio al por mayor de discos, juguetes y articulos deportivos",Global,Nacional,Agentes Persona Moral,1,59180,59180,0,10061,0,0,0.0,49119.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Comercio al por mayor de articulos de papeleria, libros, revistas",Global,Nacional,Agentes Persona Moral,1,0,0,0,0,4500,0,30000.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Nacional,Agentes Persona Moral,1,1425000,1425000,0,0,106875,0,0.0,1282500.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por mayor de materias primas agropecuarias,Global,Extranjera,Agentes Persona Fisica,1,-132652,0,0,0,0,0,0.0,-109794.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Comercio al por mayor de maquinaria, mobiliario y equipo de uso",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-550494,0,0,0,0,0,0.0,-456910.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,1,-127605,0,0,0,0,0,0.0,-105912.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,1251767,0,0,0,0,0,0.0,1038967.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Nacional,Agentes Persona Moral,1,5467,0,0,0,0,0,0.0,4538.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,11105,0,0,0,0,0,0.0,9191.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Fisica,1,-160715,0,0,0,0,0,0.0,-133394.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Moral,2,244222,0,0,0,0,0,0.0,202704.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Comercio al por menor de motocicletas y otros vehiculos de motor,Global,Extranjera,Agentes Persona Moral,2,504869,0,0,0,0,0,0.0,417871.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,"Procesamiento electronico de informacion, hospedaje de paginas",Global,Extranjera,Agentes Persona Fisica,1,-140936,0,0,0,0,0,0.0,-116650.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Otros servicios de informacion,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,14194,14082,0,2394,0,0,0.0,11748.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Interno,Banca multiple,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-10868779,0,0,0,0,0,0.0,-10868779.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Fabricacion de otros productos de madera,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,9261,0,342709.0,-274167.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Fabricacion de productos quimicos basicos,Global,Nacional,Agentes Persona Moral,2,439959,0,0,0,71209,0,0.0,351967.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Fisica,4,1532536,1532536,0,195101,156422,0,0.0,1361412.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Moral,1,78060,0,0,0,18979,0,0.0,62448.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Fabricacion de componentes electronicos,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,4100,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,2,0,0,0,0,142215,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otras industrias manufactureras,Global,Extranjera,Agentes Persona Moral,1,1311381,1212625,0,63822,0,0,0.0,1049105.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otras industrias manufactureras,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,92668,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,2,363330,285271,0,31697,0,0,0.0,290664.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,2,9210806,8944319,0,993813,777017,0,633635.0,6861737.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,0,0,0,0,137680,0,0.0,0.0
2023,180,Mora prolongada,Estado de Mexico,No aplica (interno),Mixto,Otro producto al Comercio al por menor,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,24514,0,0.0,0.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,580291,0,0,0,0,0,0.0,394598.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Agentes Persona Fisica,1,-30682,0,0,0,0,0,0.0,-25466.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Agentes Persona Moral,2,-167305,0,0,0,0,0,0.0,-138863.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,1,-807855,0,0,0,0,0,0.0,-668646.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,1141460,5136573,0.0,0.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,4,-528961,0,0,0,0,0,0.0,-439038.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Nacional,Agentes Persona Moral,2,0,0,0,0,3412,0,0.0,0.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,1,-11261,0,0,0,0,0,0.0,-9347.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,Comercio al por mayor de productos farmaceuticos,Global,Extranjera,Agentes Persona Fisica,4,1797851,1055305,0,179402,0,0,0.0,1488047.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,6484,0,0,0,0,0,0.0,5382.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Interno,Otros servicios de telecomunicaciones,Global,Nacional,Agentes Persona Fisica,1,36346,36346,0,6179,0,0,0.0,30167.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Mixto,Elaboracion de alimentos para animales,Global,Extranjera,Agentes Persona Fisica,1,0,0,0,0,74877,174109,0.0,0.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Mixto,Otras industrias manufactureras,Global,Extranjera,Agentes Persona Fisica,2,97016,59077,0,10043,0,0,0.0,80298.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Mixto,"Comercio al por mayor de maquinaria y equipo agropecuario, fores",Global,Nacional,Agentes Persona Fisica,2,-149804,334635,0,37182,15690,0,0.0,-119843.0
2023,180,Mora prolongada,Michoacan,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,2559217,2669581,0,296620,3372,0,0.0,2047373.0
2023,180,Mora prolongada,Morelos,No aplica (interno),Interno,Edificacion no residencial (construccion),Global,Nacional,Agentes Persona Moral,1,5175,0,0,0,0,0,0.0,4295.0
2023,180,Mora prolongada,Morelos,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,1,-200933,1393068,0,236822,0,0,0.0,-166309.0
2023,180,Mora prolongada,Morelos,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Moral,3,286435,0,0,0,90750,0,240000.0,37148.0
2023,180,Mora prolongada,Morelos,No aplica (interno),Interno,Comercio al por mayor de productos farmaceuticos,Global,Extranjera,Agentes Persona Fisica,1,305907,0,0,0,0,0,0.0,253193.0
2023,180,Mora prolongada,Morelos,No aplica (interno),Interno,Banca multiple,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,2296428,0,0,0,135000,0,0.0,2066785.0
2023,180,Mora prolongada,Morelos,No aplica (interno),Mixto,"Comercio al por mayor de discos, juguetes y articulos deportivos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,17332,0,115244.0,-92196.0
2023,180,Mora prolongada,Morelos,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,38951,0,0.0,0.0
2023,180,Mora prolongada,Nayarit,No aplica (interno),Interno,Elaboracion de alimentos para animales,Global,Nacional,Agentes Persona Fisica,2,2904518,2904518,0,290451,32000,277980,0.0,1975072.0
2023,180,Mora prolongada,Nayarit,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,31500,0,0.0,0.0
2023,180,Mora prolongada,Nayarit,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,697500,0,0,0,15500,0,0.0,578925.0
2023,180,Mora prolongada,Nayarit,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,596450,596450,0,66272,33641,0,25000.0,457160.0
2023,180,Mora prolongada,Nayarit,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Nacional,Agentes Persona Fisica,1,-31536,0,0,0,0,0,0.0,-26175.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),No disponible,No disponible,No disponible,No disponible,No disponible,4,-422047,0,0,0,169676,0,916336.0,-1204545.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Edificacion no residencial (construccion),Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,460025,460025,0,78204,15600,0,0.0,381821.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Instalaciones y equipamiento en construcciones,Global,Extranjera,Agentes Persona Moral,1,968872,0,0,0,72665,0,0.0,968872.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,5,310480,0,0,0,2600,0,0.0,257699.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Fisica,1,647193,0,0,0,0,0,0.0,537170.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Agentes Persona Moral,13,-1126417,227185,0,38621,0,0,0.0,-934926.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,11,-592825,450944,0,76660,26664,266687,0.0,-492045.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,0,83545,0,14203,0,0,0.0,0.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,1,132839,132839,0,22583,0,0,0.0,110257.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,2,1359235,0,0,0,0,0,0.0,1125013.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,20876,154443,0.0,0.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Moral,1,110101,110101,0,27525,0,0,0.0,88081.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,186000,0,31620,0,0,0.0,0.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Extranjera,Agentes Persona Fisica,1,6062627,6012603,0,1022143,0,0,0.0,5017287.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,4752545,4685090,0,0,0,0,0.0,4752545.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,2,353928,37728,0,6414,0,0,0.0,293760.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Agentes Persona Moral,4,-774779,0,0,0,0,0,0.0,-641270.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,10881,70000,0.0,0.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de otros productos metalicos,Global,Nacional,Agentes Persona Moral,2,-465000,0,0,0,24012,0,0.0,-385950.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de aparatos electricos de uso domestico,Global,Nacional,Agentes Persona Moral,1,68344,68344,0,0,5126,0,0.0,68344.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Agentes Persona Fisica,6,662,0,0,0,44206,442059,0.0,549.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Nacional,Agentes Persona Moral,1,-14305,0,0,0,0,0,0.0,-14305.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,1,-6660,0,0,0,0,0,0.0,-5528.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Comercio al por mayor de productos farmaceuticos,Global,Extranjera,Agentes Persona Fisica,2,73425,55809,0,9488,0,0,0.0,60772.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,2,-282365,0,0,0,0,0,0.0,-234363.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Extranjera,Agentes Persona Moral,1,1460665,0,0,0,0,0,0.0,1208964.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,16037,0,0,0,0,0,0.0,13274.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,"Comercio al por menor de articulos de ferreteria, tlapaleria y vi",Global,Nacional,Agentes Persona Moral,1,37367,37367,0,6352,0,0,0.0,31014.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Moral,3,238680,0,0,0,0,0,0.0,198104.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Interno,"Alquiler de maquinaria y equipo industrial, comercial y de servic",Global,Nacional,Agentes Persona Fisica,1,-151779,0,0,0,0,0,0.0,-125976.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,1179761,0,0,0,0,0,0.0,976466.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Mixto,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,1,2724,0,0,0,7135,0,0.0,2179.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Mixto,Fabricacion de productos farmaceuticos,Global,Extranjera,Agentes Persona Moral,1,435623,406866,0,40686,0,0,0.0,435623.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Mixto,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,240,0,0.0,0.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Fisica,3,0,0,0,0,90037,0,35000.0,-31500.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Mixto,"Comercio al por mayor de discos, juguetes y articulos deportivos",Global,Extranjera,Agentes Persona Moral,2,327081,309192,0,34355,0,0,0.0,261665.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Mixto,Comercio al por mayor de maquinaria y equipo para los servicios,Global,Extranjera,Agentes Persona Fisica,1,0,42934,0,4770,0,0,0.0,0.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Mixto,Intermediacion al por mayor,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,0,0,-38915.0,31132.0
2023,180,Mora prolongada,Nuevo Leon,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,3,0,0,0,0,205743,0,0.0,0.0
2023,180,Mora prolongada,Oaxaca,No aplica (interno),Interno,Elaboracion de alimentos para animales,Global,Nacional,Agentes Persona Fisica,1,510000,510000,0,51000,0,0,0.0,346800.0
2023,180,Mora prolongada,Oaxaca,No aplica (interno),Interno,Preparacion e hilado de fibras textiles y fabricacion de hilos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,12908,16690,0,2837,0,0,0.0,10714.0
2023,180,Mora prolongada,Oaxaca,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,2,-6723,0,0,0,0,0,0.0,-5580.0
2023,180,Mora prolongada,Oaxaca,No aplica (interno),Interno,"Alquiler de maquinaria y equipo industrial, comercial y de servic",Global,Nacional,Agentes Persona Fisica,1,0,70251,0,11943,0,0,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Preparacion e hilado de fibras textiles y fabricacion de hilos,Global,Extranjera,Agentes Persona Fisica,1,0,0,0,0,0,95121,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Curtido y acabado de cuero y piel,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,0,30131,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,10757,96816,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,43520,98999,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Fisica,1,-44458,0,0,0,0,0,0.0,-36900.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Fabricacion de productos farmaceuticos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,357786,0,0,0,0,0,0.0,296962.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,4,-115341,0,0,0,0,0,0.0,-95733.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,279000,0,47430,0,0,0.0,0.0
